"ensembl_gene_id"	"mgi_symbol"	"gene_biotype"	"description"	"P.Value_NAC_FENT_INPUT"	"P.Value_NAC_SAL_INPUT"	"P.Value_PFC_FENT_INPUT"	"P.Value_PFC_SAL_INPUT"	"P.Value_INPUT_F_FENT"	"P.Value_INPUT_M_FENT"	"P.Value_INPUT_FENT"	"logFC_NAC_FENT_INPUT"	"logFC_NAC_SAL_INPUT"	"logFC_PFC_FENT_INPUT"	"logFC_PFC_SAL_INPUT"	"logFC_INPUT_F_FENT"	"logFC_INPUT_M_FENT"	"logFC_INPUT_FENT"
"ENSMUSG00000021945"	"Zmym2"	"protein_coding"	"zinc finger, MYM-type 2 [Source:MGI Symbol;Acc:MGI:1923257]"	5.54405052775381e-21	1.33112479470614e-16	2.59626356191254e-16	2.06739542427797e-12	0.590078323525855	0.21129370820001	0.206728855009165	0.750361299242545	0.661034452848626	0.60463791781536	0.498655439311259	-0.0400732357437406	-0.0934858952851689	-0.0667795655144547
"ENSMUSG00000021947"	"Cryl1"	"protein_coding"	"crystallin, lambda 1 [Source:MGI Symbol;Acc:MGI:1915881]"	1.55570599008974e-25	2.27505075181937e-24	1.4135326150389e-25	5.0833119619351e-26	0.827629346758478	0.190678168836382	0.437712762921453	-2.38011625340533	-2.50058954960996	-2.4580450131549	-2.62842808554672	0.0413381470317997	-0.250189423577221	-0.104425638272711
"ENSMUSG00000021948"	"Prkcd"	"protein_coding"	"protein kinase C, delta [Source:MGI Symbol;Acc:MGI:97598]"	0.913639024200482	0.393889129710959	0.608245375142911	0.52460575856837	0.0125213821887507	0.703852525241589	0.126241026076768	-0.0371016636271146	0.324356477835532	-0.180947223467763	0.235502974692894	1.240620672328	-0.184013853459876	0.528303409434064
"ENSMUSG00000021951"	"Eef1akmt1"	"protein_coding"	"EEF1A alpha lysine methyltransferase 1 [Source:MGI Symbol;Acc:MGI:1915293]"	0.0228245906739408	0.0556413213731584	0.0413660205030525	0.316797690854521	0.991571480746775	0.156285075776814	0.310549012135425	-0.300044715080332	-0.27786419589878	-0.275935987303119	-0.140004258680995	0.00192619514555359	0.260709732479773	0.131317963812663
"ENSMUSG00000021952"	"Xpo4"	"protein_coding"	"exportin 4 [Source:MGI Symbol;Acc:MGI:1888526]"	1.5994659843949e-08	1.51404423832301e-06	0.000114313061187864	0.00233763400057903	0.498612781960122	0.84091561811411	0.535024570170644	0.516131226571702	0.467924477822399	0.336412212959952	0.271356565095493	-0.0760662020128331	-0.0225237724159402	-0.0492949872143866
"ENSMUSG00000021953"	"Tdh"	"protein_coding"	"L-threonine dehydrogenase [Source:MGI Symbol;Acc:MGI:1926231]"	2.02380020319069e-05	9.4035651667711e-06	0.0243918394937071	0.00503300095671122	0.845760872760784	0.85384286497658	0.994179151850127	-1.18903212759395	-1.37922017542305	-0.611293965740107	-0.807897530285617	-0.070947225825539	0.0671850037289541	-0.00188111104829244
"ENSMUSG00000021957"	"Tkt"	"protein_coding"	"transketolase [Source:MGI Symbol;Acc:MGI:105992]"	7.61868455932845e-12	3.91882052026004e-07	6.0334414129105e-17	1.26965228244106e-15	0.116730784863384	0.88302661766185	0.2235200474475	0.434635958473055	0.323658343597542	0.613118368124121	0.596101477202802	-0.115257534845801	-0.0106995225052628	-0.062978528675532
"ENSMUSG00000021958"	"Pinx1"	"protein_coding"	"PIN2/TERF1 interacting, telomerase inhibitor 1 [Source:MGI Symbol;Acc:MGI:1919650]"	0.0459531362662935	0.39163853370065	0.661903719893416	0.353272357827123	0.823115186317598	0.327178531668025	0.394691376911561	-0.241870219931114	-0.113518194657214	-0.0537514238249459	-0.119904455505025	0.0376765129318484	0.165779593892512	0.10172805341218
"ENSMUSG00000021959"	"Lats2"	"protein_coding"	"large tumor suppressor 2 [Source:MGI Symbol;Acc:MGI:1354386]"	1.17624413713744e-05	1.19079069359758e-06	5.11581980366616e-07	2.90539514649341e-06	0.795081308192612	0.81613777393796	0.984641713498028	0.446579031455275	0.559705572941927	0.541996321447559	0.521078954963059	-0.0344495462847556	0.0308395824824581	-0.00180498190114875
"ENSMUSG00000021962"	"Dcp1a"	"protein_coding"	"decapping mRNA 1A [Source:MGI Symbol;Acc:MGI:1923151]"	2.13542438367099e-19	2.46382273017062e-15	5.20268322193761e-12	2.9942441529764e-11	0.107673656162142	0.910835593165262	0.286523429970698	1.34039969814952	1.1897735254736	0.896156165280866	0.889962014541989	-0.233867800493099	0.0161027221222851	-0.108882539185407
"ENSMUSG00000021963"	"Sap18"	"protein_coding"	"Sin3-associated polypeptide 18 [Source:MGI Symbol;Acc:MGI:1277978]"	0.22711458708594	0.0185122462544021	0.2146057761026	0.782619427960999	0.341319357628824	0.524542027819735	0.2626213358002	-0.0628868082284075	-0.138346296650974	-0.0666256562247884	-0.0154258293910305	-0.0699018129504134	-0.0466480872829989	-0.0582749501167061
"ENSMUSG00000021967"	"Mrpl57"	"protein_coding"	"mitochondrial ribosomal protein L57 [Source:MGI Symbol;Acc:MGI:1915090]"	1.38833316833687e-07	9.57969893281578e-11	0.000111073919379161	3.78957424305381e-06	0.265852831162755	0.111774249065659	0.0576637067158363	-0.435558225400728	-0.633811938585765	-0.311117314462984	-0.401205259913617	-0.115816509497233	-0.166440446988112	-0.141128478242672
"ENSMUSG00000021969"	"Zdhhc20"	"protein_coding"	"zinc finger, DHHC domain containing 20 [Source:MGI Symbol;Acc:MGI:1923215]"	0.0093715124137235	0.000318498940221079	6.47065757496259e-05	0.0177311394632584	0.260125835325376	0.165742564676643	0.851278085058678	0.13624795382533	0.215003804713691	0.224788331739473	0.133656683561732	-0.081577831029195	0.100685991312959	0.00955408014188208
"ENSMUSG00000021972"	"Hmbox1"	"protein_coding"	"homeobox containing 1 [Source:MGI Symbol;Acc:MGI:2445066]"	1.59811751080841e-18	1.33278697069502e-17	8.83605947798626e-22	4.51706519552287e-17	0.605662829553619	0.462719696220353	0.876837455102982	1.11622718690686	1.17809548694642	1.35686424638779	1.11499224824539	0.0647720129252889	-0.0922415226372912	-0.0137347548560012
"ENSMUSG00000021973"	"Micu2"	"protein_coding"	"mitochondrial calcium uptake 2 [Source:MGI Symbol;Acc:MGI:1915764]"	0.000431436141043564	3.44212418631529e-05	8.93089266187139e-06	6.98357936549202e-07	0.471530257385321	0.217278615798035	0.713148780410551	0.254696134878336	0.339313095539188	0.342169662983804	0.40944068106894	-0.0700050299881729	0.120473994100779	0.0252344820563031
"ENSMUSG00000021975"	"Ints9"	"protein_coding"	"integrator complex subunit 9 [Source:MGI Symbol;Acc:MGI:1098533]"	0.035069407080561	0.00883395304409462	0.0607836132963813	0.148911042129037	0.551392826641435	0.984049961431273	0.683702869981311	0.214152677553877	0.298050163121254	0.195617225073875	0.15683134106819	0.0841233748134287	-0.00281908121983676	0.040652146796796
"ENSMUSG00000021978"	"Extl3"	"protein_coding"	"exostosin-like glycosyltransferase 3 [Source:MGI Symbol;Acc:MGI:1860765]"	3.7011691754675e-21	2.1912403623581e-16	9.73165835503422e-17	4.36302972851285e-17	0.253210576892212	0.545024751031128	0.217549797166774	0.666888339317163	0.575375289032982	0.545620405577921	0.582880887746825	-0.075206318451059	-0.0396789027167266	-0.0574426105838928
"ENSMUSG00000021983"	"Atp8a2"	"protein_coding"	"ATPase, aminophospholipid transporter-like, class I, type 8A, member 2 [Source:MGI Symbol;Acc:MGI:1354710]"	5.53729182792646e-14	1.13319114348921e-11	1.64812076448796e-13	2.40655509570002e-10	0.71684442697161	0.159414355010065	0.210723928923102	1.05412335543759	1.00333241525913	1.0546854096854	0.886454084925897	-0.0556080666299836	-0.217432715676257	-0.136520391153121
"ENSMUSG00000021986"	"Amer2"	"protein_coding"	"APC membrane recruitment 2 [Source:MGI Symbol;Acc:MGI:1919375]"	1.59006505708071e-21	7.24200923264035e-16	7.37831932130247e-20	3.05235895692118e-18	0.028201469041441	0.982934052408133	0.113629108860135	0.924163079903489	0.760268529361279	0.876517181865707	0.844427363841171	-0.199546101540261	-0.00190563245149278	-0.100725866995877
"ENSMUSG00000021987"	"Mtmr6"	"protein_coding"	"myotubularin related protein 6 [Source:MGI Symbol;Acc:MGI:2145637]"	1.40194029546855e-09	1.08061090370685e-06	1.56295960432637e-10	4.04245976180754e-09	0.282723187015725	0.848837704047152	0.370751557486857	0.328946589185706	0.276853015888242	0.365580734886818	0.34187126636754	-0.0704667150454474	-0.012444055028622	-0.0414553850370347
"ENSMUSG00000021990"	"Spata13"	"protein_coding"	"spermatogenesis associated 13 [Source:MGI Symbol;Acc:MGI:104838]"	1.12989017195301e-08	1.36814658199645e-09	6.1318659079882e-08	1.52781442620151e-09	0.673762298617474	0.0823708899124561	0.345843885703054	0.514841268494225	0.617346119870599	0.495735559631818	0.599080565078093	-0.0465142577662303	0.194255520221831	0.0738706312278001
"ENSMUSG00000021991"	"Cacna2d3"	"protein_coding"	"calcium channel, voltage-dependent, alpha2/delta subunit 3 [Source:MGI Symbol;Acc:MGI:1338890]"	1.01113976426035e-05	5.38964761194656e-05	4.45935597361779e-05	2.18261549167377e-09	0.0528985599155667	0.85527664630554	0.21006398209986	0.467856820097011	0.467783220194034	0.440377881442218	0.737715288049521	0.270853222695027	-0.0251208206219831	0.122866201036522
"ENSMUSG00000021993"	"Mipep"	"protein_coding"	"mitochondrial intermediate peptidase [Source:MGI Symbol;Acc:MGI:1917728]"	0.733781345211174	0.7192536850365	0.00735461210639315	0.0454752113816098	0.38957029500828	0.753658994788674	0.406609411259565	0.0237937560363291	0.027882586431935	0.199213194770203	0.153667641852868	-0.0853528838560962	-0.0310469100568618	-0.058199896956479
"ENSMUSG00000021994"	"Wnt5a"	"protein_coding"	"wingless-type MMTV integration site family, member 5A [Source:MGI Symbol;Acc:MGI:98958]"	4.10527921681244e-09	1.26089228834577e-08	2.54970653036288e-10	1.24492471690669e-10	0.98671221976751	0.781510815202479	0.835292288126154	0.612044300097726	0.650204203208894	0.695893406203028	0.746774634006175	0.00210350749281618	0.0350414125149445	0.0185724600038804
"ENSMUSG00000021996"	"Esd"	"protein_coding"	"esterase D/formylglutathione hydrolase [Source:MGI Symbol;Acc:MGI:95421]"	0.000106017658639038	0.00105363314991908	0.143641192717893	0.0554687204136539	0.375803089590743	0.560213055915778	0.829148683048249	-0.227864172570758	-0.209509248608454	-0.0838004495441909	-0.1157551869938	-0.0692325726443634	0.0454508542913361	-0.0118908591765137
"ENSMUSG00000021998"	"Lcp1"	"protein_coding"	"lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808]"	0.52762059064961	0.00240128231270372	0.00702701752453742	0.0129453658845397	0.962711256360698	0.388128481931177	0.563065880568268	0.0910301146137591	0.50367273305585	0.412350491690074	0.396517484796804	-0.00951252996311425	0.176150381758283	0.0833189258975846
"ENSMUSG00000022000"	"Zc3h13"	"protein_coding"	"zinc finger CCCH type containing 13 [Source:MGI Symbol;Acc:MGI:1914552]"	2.62688530050142e-23	4.98358133424622e-17	2.6128122773961e-22	3.90539311719647e-20	0.478142497619631	0.282267997529875	0.208323677329178	1.52056558140048	1.22555638862574	1.49431305460969	1.4064134285994	-0.095613424740236	-0.14534469032076	-0.120479057530498
"ENSMUSG00000022003"	"Slc25a30"	"protein_coding"	"solute carrier family 25, member 30 [Source:MGI Symbol;Acc:MGI:1914804]"	1.06897907623802e-06	0.0188769912777741	0.000144221544779326	0.180282217506022	0.0570266350013293	0.0214631096723208	0.00348709484147298	0.707122904116331	0.348148527421763	0.544709869048335	0.190510320506168	-0.35705324890003	-0.434556066431712	-0.395804657665871
"ENSMUSG00000022008"	"Gpalpp1"	"protein_coding"	"GPALPP motifs containing 1 [Source:MGI Symbol;Acc:MGI:1914717]"	2.49069004379336e-11	3.29655068934728e-11	1.28101779059951e-11	3.92307503288805e-12	0.11177702714059	0.924882828352269	0.286961092867941	0.432792222570542	0.475622346195396	0.455397169285159	0.494568974602816	0.120702675692099	-0.00708027832616231	0.0568111986829685
"ENSMUSG00000022009"	"Nufip1"	"protein_coding"	"nuclear FMR1 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1351474]"	4.34681507248014e-05	0.0896182303607713	9.74486951148907e-06	0.00313548275348494	0.635536695184683	0.164080234210911	0.51221773417044	0.409074208732797	0.177327695549198	0.461971685436557	0.308311803211495	0.0624499565873533	-0.184683732459969	-0.0611168879363078
"ENSMUSG00000022010"	"Tsc22d1"	"protein_coding"	"TSC22 domain family, member 1 [Source:MGI Symbol;Acc:MGI:109127]"	5.97855394671477e-09	3.21300006085897e-07	6.92260043489244e-07	3.54951460123681e-07	0.788570170036629	0.337120819743793	0.623285330122622	0.28237964399713	0.265469839848225	0.23811699542402	0.257454112582529	-0.0158531125426915	0.0569483846824204	0.0205476360698644
"ENSMUSG00000022012"	"Enox1"	"protein_coding"	"ecto-NOX disulfide-thiol exchanger 1 [Source:MGI Symbol;Acc:MGI:2444896]"	0.0301750833816073	0.00392379574738579	0.517453044655861	0.603589958376522	0.394456922859358	0.752837995197424	0.703202518798242	0.197912956183411	0.296521828022038	-0.059813611080421	0.0502477963090859	0.10810360903464	-0.0398699110637155	0.0341168489854624
"ENSMUSG00000022013"	"Dnajc15"	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member C15 [Source:MGI Symbol;Acc:MGI:1913398]"	0.0933346563317396	0.202119378935178	0.0838682339339816	0.000404325873710222	0.119512182329932	0.958786556577951	0.2532776508901	0.0987246877299572	0.0827789569300048	0.104909010213348	0.234387176358038	-0.1293143824292	-0.00424854938776065	-0.0667814659084804
"ENSMUSG00000022014"	"Epsti1"	"protein_coding"	"epithelial stromal interaction 1 [Source:MGI Symbol;Acc:MGI:1915168]"	7.94113531234284e-05	5.6973114544781e-08	2.36384355404316e-06	2.04972513793688e-08	0.441858655790238	0.973672795019668	0.602204304287828	-1.00259823875847	-1.6274198957342	-1.27340257138144	-1.65295587035615	-0.259004883613997	0.0110868386662408	-0.123959022473878
"ENSMUSG00000022015"	"Tnfsf11"	"protein_coding"	"tumor necrosis factor (ligand) superfamily, member 11 [Source:MGI Symbol;Acc:MGI:1100089]"	1.12148300643042e-08	5.03013332414441e-07	1.3479999314848e-06	1.74164960659818e-06	0.912582445920662	0.865443320875429	0.966338053831233	-1.41036535952536	-1.33028693406437	-1.17925809820388	-1.21990374329808	0.0331950824811647	-0.0512405321659607	-0.00902272484239799
"ENSMUSG00000022016"	"Akap11"	"protein_coding"	"A kinase anchor protein 11 [Source:MGI Symbol;Acc:MGI:2684060]"	1.01661715701026e-33	8.49597359969278e-31	1.87659233522941e-27	5.29202495779861e-24	0.639858131090475	0.0914588395458094	0.127506211581396	1.43141500667587	1.40119112372682	1.12507417535845	1.00701534051568	-0.0373797615932387	-0.13634580490571	-0.0868627832494742
"ENSMUSG00000022018"	"Rgcc"	"protein_coding"	"regulator of cell cycle [Source:MGI Symbol;Acc:MGI:1913464]"	3.45908337408871e-11	4.68008244846919e-07	4.79701635443652e-07	5.09665114071556e-05	0.67309738463014	0.281332889175321	0.289575671651222	-1.35309645815321	-1.04716128609842	-0.972459666435525	-0.78790457715569	0.100152149179586	0.256806198065955	0.17847917362277
"ENSMUSG00000022019"	"Tdrd3"	"protein_coding"	"tudor domain containing 3 [Source:MGI Symbol;Acc:MGI:2444023]"	0.0196944091406221	0.543760362143639	0.0170141786971252	0.0576948073607903	0.319855882025838	0.779467329676395	0.367423051746412	-0.197539574199334	-0.0557973563687137	-0.208587691933424	-0.172290795272381	0.116921520856622	0.0327855559671706	0.0748535384118965
"ENSMUSG00000022020"	"Naa16"	"protein_coding"	"N(alpha)-acetyltransferase 16, NatA auxiliary subunit [Source:MGI Symbol;Acc:MGI:1914147]"	0.0226528914644231	0.12640759302623	0.237388948400834	0.47310135574632	0.965407065109158	0.745073307310444	0.794396844604265	0.228434678897721	0.167771707615559	0.12010130773901	0.0761331569443839	0.00601270809258514	0.0450973318903927	0.0255550199914889
"ENSMUSG00000022021"	"Diaph3"	"protein_coding"	"diaphanous related formin 3 [Source:MGI Symbol;Acc:MGI:1927222]"	0.000144181337662234	0.103081678100926	9.19659324328421e-08	0.274162921509732	0.342955576589943	0.0458374850629989	0.0383438656009261	-0.835506606077361	-0.377508789772924	-1.28925573849753	-0.245196844685286	0.278065097995315	0.593255752288393	0.435660425141854
"ENSMUSG00000022022"	"Mtrf1"	"protein_coding"	"mitochondrial translational release factor 1 [Source:MGI Symbol;Acc:MGI:2384815]"	0.000349194110523407	0.0520775470866404	0.0872251398840476	9.1295482783765e-05	0.889066360585228	0.344554459989654	0.442715402258201	-0.407120830471748	-0.235826419621062	-0.192341294534874	-0.486527681149516	-0.0212591624693146	-0.144593371020736	-0.0829262667450255
"ENSMUSG00000022023"	"Wbp4"	"protein_coding"	"WW domain binding protein 4 [Source:MGI Symbol;Acc:MGI:109568]"	7.41721641678739e-07	0.00921048206383564	4.2421201174865e-09	1.07999708427719e-06	0.371845166476605	0.423595636527461	0.232582837277516	0.29504873713174	0.159147473568297	0.377821310990896	0.312925288695737	-0.0678590179607799	-0.0607650756251594	-0.0643120467929696
"ENSMUSG00000022024"	"Sugt1"	"protein_coding"	"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1915205]"	7.11625330090747e-13	2.16461029906998e-07	3.06169137161324e-11	1.36097907464377e-11	0.156706278526004	0.153495212715307	0.046151924308795	0.406559308311369	0.290111232607163	0.374463110091031	0.402409495944867	-0.0906141460884546	-0.0913338268064576	-0.0909739864474561
"ENSMUSG00000022025"	"Cnmd"	"protein_coding"	"chondromodulin [Source:MGI Symbol;Acc:MGI:1341171]"	0.00870655574025602	0.00879196743775179	0.0361827729660952	0.0234336788112322	0.986002608365482	0.418476171679267	0.558385706430212	-0.739467886054176	-0.818730328003195	-0.602188506351577	-0.684842336131851	0.00679129017099522	0.314057966657443	0.160424628414219
"ENSMUSG00000022026"	"Olfm4"	"protein_coding"	"olfactomedin 4 [Source:MGI Symbol;Acc:MGI:2685142]"	2.24637630759933e-36	1.4366314398552e-32	2.38522156919548e-31	1.96218348540069e-30	0.170186087483557	0.460831866545553	0.649425337618665	-5.74385516630653	-5.42856424646386	-4.79087715317095	-4.82610865239099	0.396302543028523	-0.211876763920322	0.0922128895541006
"ENSMUSG00000022031"	"Elp3"	"protein_coding"	"elongator acetyltransferase complex subunit 3 [Source:MGI Symbol;Acc:MGI:1921445]"	2.10654959387594e-10	1.06046119177892e-08	4.01172495811699e-09	1.97894147995974e-09	0.792438143800808	0.856562445727493	0.75365436048818	0.502307121498987	0.483928886600538	0.46680296035635	0.501975344419924	-0.0245781451118798	-0.0168798226075637	-0.0207289838597218
"ENSMUSG00000022032"	"Scara5"	"protein_coding"	"scavenger receptor class A, member 5 [Source:MGI Symbol;Acc:MGI:1918395]"	0.00151931506238452	0.129196568325068	0.233989169558407	0.0206904946188957	0.843234922804296	0.809407649868353	0.756316444328754	-0.711060567840711	-0.364845796468363	-0.265075378013535	-0.549106615825178	-0.0600785354920059	-0.0732793324643326	-0.0666789339781693
"ENSMUSG00000022035"	"Ccdc25"	"protein_coding"	"coiled-coil domain containing 25 [Source:MGI Symbol;Acc:MGI:1914429]"	0.000834966256020416	0.00120100772428077	3.79694978555126e-07	5.81586481152082e-08	0.686112813090904	0.745910192540808	0.606819720075074	0.246946533798881	0.264624623271716	0.412962081611185	0.469867270293701	-0.0402968069217637	-0.0323020772855633	-0.0362994421036635
"ENSMUSG00000022037"	"Clu"	"protein_coding"	"clusterin [Source:MGI Symbol;Acc:MGI:88423]"	6.51606459871351e-17	2.16419204840775e-14	4.55461429340898e-09	0.000294803685621657	0.232795762010438	0.427549439114696	0.161617031220199	-0.837344007236057	-0.802003194689991	-0.510265869361587	-0.299969213475905	0.123102697873421	0.0815801771495188	0.10234143751147
